14052.975	-19.7677
14102.95	-25.67311
14152.925	-22.47758
14202.9	-19.22061
14252.875	-27.59238
14302.85	-19.92983
14352.825	-24.93853
14402.8	-25.66941
14452.775	-24.21349
14502.75	-23.22305
14552.725	-23.80812
14602.7	-23.31952
14652.675	-22.83452
14702.65	-22.5769
14752.625	-23.68824
14802.6	-26.84441
14852.575	-27.0563
14902.55	-20.8337
14952.525	-26.35555
15002.5	-25.40229
15052.475	-27.24365
15102.45	-31.57947
15152.425	-40.0667
15202.4	-31.29051
15252.375	-29.60896
15302.35	-46.59711
15352.325	-27.92299
15402.3	-27.32961
15452.275	-28.70546
15502.25	-28.13691
15552.225	-44.41051
15602.2	-32.48268
15652.175	-28.49908
15702.15	-42.74982
15752.125	-38.59861
15802.1	-29.29844
15852.075	-36.99098
15902.05	-30.33312
15952.025	-30.22027
16002	-39.04833
16051.975	-26.70406
16101.95	-29.30659
16151.925	-24.81395
16201.9	-36.24929
16251.875	-21.84618
16301.85	-27.21699
16351.825	-27.34087
16401.8	-22.78904
16451.775	-28.22751
16501.75	-26.97536
16551.725	-21.59633
16601.7	-24.83276
16651.675	-22.44118
16701.65	-22.00443
16751.625	-20.69729
16801.6	-21.51271
16851.575	-20.62297
16901.55	-25.0488
16951.525	-40.28288
17001.5	-23.53397
17051.475	-26.4648
17101.45	-24.54259
17151.425	-34.9597
17201.4	-32.24474
17251.375	-27.74772
17301.35	-28.11394
17351.325	-30.39752
17401.3	-28.65177
17451.275	-35.60909
17501.25	-32.78853
17551.225	-37.98779
17601.2	-27.08558
17651.175	-26.63314
17701.15	-30.81435
17751.125	-33.2411
17801.1	-32.39336
17851.075	-36.86507
17901.05	-28.56544
17951.025	-24.02323
18001	-25.2295
18050.975	-47.00805
18100.95	-36.86999
18150.925	-26.91263
18200.9	-32.74994
18250.875	-31.22128
18300.85	-29.46584
18350.825	-40.34065
18400.8	-25.50372
18450.775	-30.48418
18500.75	-25.84161
18550.725	-27.32974
18600.7	-31.79861
18650.675	-25.22794
18700.65	-33.62782
18750.625	-32.6212
18800.6	-30.01777
18850.575	-33.45774
18900.55	-20.51764
18950.525	-38.32924
19000.5	-23.58319
19050.475	-33.10718
19100.45	-31.66398
19150.425	-32.82492
19200.4	-27.93705
19250.375	-32.99754
19300.35	-30.53799
19350.325	-27.79875
19400.3	-32.88476
19450.275	-34.74306
19500.25	-33.64812
19550.225	-30.55764
19600.2	-35.56002
19650.175	-31.51131
19700.15	-26.29565
19750.125	-29.94918
19800.1	-34.00442
19850.075	-27.54877
19900.05	-30.79301
19950.025	-20.57328
20000	-24.08512
